Version,Model,source,country,group,DateoA,WoAi,YoAi,WoDi,YoDi,wk2,UCIc,LCIc,nbr,excess,zscore,DOTc,DOTb,DOTz,Pnb,Spring,Automn,nb,nbc,UPIc,LPIc,UPIb2,LCIb,UCIb,UCIe,LCIe,DOTm,DOTzm,CUSUM,FLAG,k,ARL0,h
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,39,2010,2010-39,,,224,13.14229,0.733776,,,,195.8577,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),209,209,,,232.3373,195.8304,195.885,,,209,0.733776,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,40,2010,2010-40,,,210,-1.32474,-0.07477263,,,,196.3247,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),195,195,,,232.8463,196.2975,196.352,,,195,-0.07477263,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,41,2010,2010-41,,,221,35.18274,1.92362,,,,196.8173,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),232,232,,,233.4364,196.7885,196.8461,,,232,1.92362,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,42,2010,2010-42,,,213,26.67396,1.46172,,,,197.326,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),224,224,,,234.1032,197.2942,197.3579,,,224,1.46172,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,43,2010,2010-43,,,213,-20.8415,-1.181481,,,,197.8415,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),177,177,,,234.8387,197.8055,197.8775,,,177,-1.181481,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,44,2010,2010-44,,,162,-24.35392,-1.374774,,,,198.3539,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),174,174,,,235.6309,198.3129,198.3949,,,174,-1.374774,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,45,2010,2010-45,,,178,-2.853534,-0.1566713,,,,198.8535,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),196,196,,,236.4639,198.8071,198.9,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,46,2010,2010-46,,,191,-35.33067,-1.977909,,,,199.3307,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),164,164,,,237.3187,199.2786,199.3828,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,47,2010,2010-47,,,164,2.22407,0.1191545,,,,199.7759,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),202,202,,,238.1733,199.7183,199.8336,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,48,2010,2010-48,,,206,10.81968,0.5694545,,,,200.1803,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),211,211,,,239.0037,200.1172,200.2434,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,49,2010,2010-49,,,223,9.464598,0.4933945,,,,200.5354,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),210,210,,,239.7853,200.4673,200.6035,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,50,2010,2010-50,,,224,10.16655,0.5243564,,,,200.8334,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),211,211,,,240.4931,200.7607,200.9062,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,51,2010,2010-51,,,163,5.932445,0.3042103,,,,201.0676,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),207,207,,,241.1036,200.9908,201.1443,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,52,2010,2010-52,,,177,25.76821,1.290703,,,,201.2318,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),227,227,,,241.5952,201.1516,201.312,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,1,2011,2011-01,,,268,41.67872,2.050168,,,,201.3213,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),243,243,,,241.9492,201.2384,201.4042,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,2,2011,2011-02,,,270,11.66769,0.5844595,,,,201.3323,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),213,213,,,242.1506,201.2474,201.4172,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,3,2011,2011-03,,,219,15.73761,0.7837969,,,,201.2624,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),217,217,,,242.1886,201.1763,201.3485,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,4,2011,2011-04,,,199,-24.11029,-1.241233,,,,201.1103,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),177,177,,,242.0569,201.0238,201.1968,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,5,2011,2011-05,,,210,7.1239,0.3576643,,,,200.8761,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),208,208,,,241.7541,200.79,200.9622,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,6,2011,2011-06,,,197,-9.561164,-0.4885853,,,,200.5612,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),191,191,,,241.2838,200.4763,200.646,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,7,2011,2011-07,,,186,10.83189,0.5473451,,,,200.1681,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),211,211,,,240.6541,200.0853,200.251,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,8,2011,2011-08,,,189,2.299223,0.1178719,,,,199.7008,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),202,202,,,239.8777,199.6207,199.7809,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,9,2011,2011-09,,,196,-3.164131,-0.1644376,,,,199.1641,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),196,196,,,238.9714,199.0875,199.2408,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,10,2011,2011-10,,,204,5.435811,0.2833753,,,,198.5642,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),204,204,,,237.9553,198.4917,198.6367,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,11,2011,2011-11,,,223,3.092102,0.1633214,,,,197.9079,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),201,201,,,236.8521,197.84,197.9758,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,12,2011,2011-12,,,213,-9.203014,-0.4969897,,,,197.203,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),188,188,,,235.6863,197.1403,197.2658,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,13,2011,2011-13,,,203,12.54204,0.6728692,,,,196.458,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),209,209,,,234.4831,196.4007,196.5152,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,14,2011,2011-14,,,185,5.318321,0.2903067,,,,195.6817,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),201,201,,,233.2677,195.6301,195.7332,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,15,2011,2011-15,,,227,-9.883498,-0.5524734,,,,194.8835,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),185,185,,,232.0639,194.8377,194.9293,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,16,2011,2011-16,,,132,-26.07296,-1.49363,,,,194.073,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),168,168,,,230.8934,194.0328,194.1131,,,168,-1.49363,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,17,2011,2011-17,,,199,19.74031,1.095482,,,,193.2597,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),213,213,,,229.7747,193.2248,193.2946,,,213,1.095482,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,18,2011,2011-18,,,206,31.54678,1.745885,,,,192.4532,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),224,224,,,228.7232,192.4227,192.4837,,,224,1.745885,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,19,2011,2011-19,,,243,-12.66291,-0.7309652,,,,191.6629,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),179,179,,,227.7501,191.6357,191.6902,,,179,-0.7309652,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,20,2011,2011-20,,,166,-15.89776,-0.9236277,,,,190.8978,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),175,175,,,226.8628,190.8722,190.9233,,,175,-0.9236277,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,21,2011,2011-21,,,191,-8.166322,-0.4720144,,,,190.1663,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),182,182,,,226.0648,190.1407,190.192,,,182,-0.4720144,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,22,2011,2011-22,,,169,-10.47658,-0.6072057,,,,189.4766,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),179,179,,,225.3566,189.4494,189.5038,,,179,-0.6072057,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,23,2011,2011-23,,,209,14.16415,0.8030449,,,,188.8359,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),203,203,,,224.7359,188.8062,188.8655,,,203,0.8030449,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,24,2011,2011-24,,,197,-20.25074,-1.182668,,,,188.2507,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),168,168,,,224.1985,188.2181,188.2834,,,168,-1.182668,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,25,2011,2011-25,,,174,10.273,0.5826508,,,,187.727,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),198,198,,,223.7389,187.6914,187.7626,,,198,0.5826508,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,26,2011,2011-26,,,195,-15.26953,-0.8845439,,,,187.2695,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),172,172,,,223.3511,187.2311,187.308,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,27,2011,2011-27,,,177,2.117686,0.1205359,,,,186.8823,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),189,189,,,223.0293,186.8415,186.9231,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,28,2011,2011-28,,,197,5.431649,0.307839,,,,186.5684,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),192,192,,,222.768,186.5257,186.611,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,29,2011,2011-29,,,169,-24.32967,-1.416341,,,,186.3297,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),162,162,,,222.563,186.2858,186.3735,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,30,2011,2011-30,,,164,1.832713,0.104081,,,,186.1673,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),188,188,,,222.4113,186.1229,186.2117,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,31,2011,2011-31,,,176,-13.08121,-0.7534016,,,,186.0812,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),173,173,,,222.3112,186.0369,186.1255,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,32,2011,2011-32,,,188,-0.07044031,-0.004012774,,,,186.0704,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),186,186,,,222.2628,186.0269,186.114,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,33,2011,2011-33,,,174,-23.13297,-1.348743,,,,186.133,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),163,163,,,222.2672,186.0908,186.1751,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,34,2011,2011-34,,,159,-12.26582,-0.7090721,,,,186.2658,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),174,174,,,222.3274,186.2256,186.3061,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,35,2011,2011-35,,,190,4.534921,0.258734,,,,186.4651,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),191,191,,,222.4471,186.4271,186.503,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,36,2011,2011-36,,,185,7.274097,0.4148745,,,,186.7259,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),194,194,,,222.6307,186.6905,186.7613,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,37,2011,2011-37,,,208,6.957387,0.3975997,,,,187.0426,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),194,194,,,222.8829,187.0097,187.0755,,,194,0.3975997,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,38,2011,2011-38,,,186,-8.408735,-0.4876955,,,,187.4087,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),179,179,,,223.208,187.378,187.4395,,,179,-0.4876955,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,39,2011,2011-39,,,167,-8.817073,-0.5116289,,,,187.8171,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),179,179,,,223.6092,187.7877,187.8464,,,179,-0.5116289,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,40,2011,2011-40,,,185,-21.2598,-1.246826,,,,188.2598,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),167,167,,,224.0882,188.2306,188.289,,,167,-1.246826,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,41,2011,2011-41,,,175,-1.728538,-0.09931293,,,,188.7285,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),187,187,,,224.6441,188.6981,188.759,,,187,-0.09931293,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,42,2011,2011-42,,,172,15.78551,0.8899117,,,,189.2145,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),205,205,,,225.2731,189.1813,189.2476,,,205,0.8899117,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,43,2011,2011-43,,,210,3.291475,0.1865171,,,,189.7085,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),193,193,,,225.968,189.6715,189.7455,,,193,0.1865171,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,44,2011,2011-44,,,203,-14.20133,-0.811795,,,,190.2013,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),176,176,,,226.718,190.1596,190.2431,,,176,-0.811795,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,45,2011,2011-45,,,180,-0.6835306,-0.0382822,,,,190.6835,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),190,190,,,227.5087,190.6366,190.7305,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,46,2011,2011-46,,,173,-20.14582,-1.137791,,,,191.1458,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),171,171,,,228.3225,191.0934,191.1982,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,47,2011,2011-47,,,163,1.420867,0.07791194,,,,191.5791,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),193,193,,,229.139,191.5212,191.637,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,48,2011,2011-48,,,199,7.025247,0.3794244,,,,191.9748,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),199,199,,,229.9359,191.9115,192.038,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,49,2011,2011-49,,,197,1.675518,0.08997263,,,,192.3245,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),194,194,,,230.6897,192.2562,192.3928,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,50,2011,2011-50,,,206,17.37923,0.9120072,,,,192.6208,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),210,210,,,231.377,192.5479,192.6937,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,51,2011,2011-51,,,199,-7.856851,-0.4174484,,,,192.8569,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),185,185,,,231.9751,192.7798,192.9339,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,52,2011,2011-52,,,154,10.97315,0.5691624,,,,193.0268,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),204,204,,,232.4631,192.9463,193.1074,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,1,2012,2012-01,,,227,-13.12591,-0.6907634,,,,193.1259,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),180,180,,,232.8228,193.0426,193.2092,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,2,2012,2012-02,,,186,-4.150246,-0.2156553,,,,193.1502,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),189,189,,,233.0394,193.0648,193.2357,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,3,2012,2012-03,,,174,3.902731,0.2008271,,,,193.0973,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),197,197,,,233.1017,193.0105,193.184,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,4,2012,2012-04,,,207,19.03442,0.9665113,,,,192.9656,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),212,212,,,233.0032,192.8783,193.0529,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,5,2012,2012-05,,,215,-11.75502,-0.6135554,,,,192.755,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),181,181,,,232.7418,192.668,192.842,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,6,2012,2012-06,,,179,12.53332,0.6426933,,,,192.4667,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),205,205,,,232.3199,192.3808,192.5526,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,7,2012,2012-07,,,196,-19.10286,-1.012462,,,,192.1029,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),173,173,,,231.7447,192.0188,192.1869,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,8,2012,2012-08,,,180,32.33297,1.651799,,,,191.667,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),224,224,,,231.0275,191.5856,191.7485,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,9,2012,2012-09,,,220,5.836222,0.3072424,,,,191.1638,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),197,197,,,230.1837,191.0856,191.242,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,10,2012,2012-10,,,205,0.4013089,0.02143375,,,,190.5987,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),191,191,,,229.2318,190.5245,190.6729,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,11,2012,2012-11,,,185,-0.9782865,-0.05287394,,,,189.9783,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),189,189,,,228.1931,189.9085,190.048,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,12,2012,2012-12,,,173,-15.30987,-0.8477484,,,,189.3099,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),174,174,,,227.0906,189.2451,189.3747,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,13,2012,2012-13,,,201,-3.601426,-0.1995476,,,,188.6014,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),185,185,,,225.9484,188.5419,188.6609,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,14,2012,2012-14,,,116,-1.86145,-0.1041238,,,,187.8614,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),186,186,,,224.7902,187.8075,187.9154,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,15,2012,2012-15,,,218,0.9011677,0.05081003,,,,187.0988,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),188,188,,,223.639,187.0504,187.1472,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,16,2012,2012-16,,,197,-13.3227,-0.7682051,,,,186.3227,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),173,173,,,222.5158,186.2797,186.3657,,,173,-0.7682051,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,17,2012,2012-17,,,171,-15.54229,-0.9054488,,,,185.5423,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),170,170,,,221.4388,185.5042,185.5803,,,170,-0.9054488,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,18,2012,2012-18,,,154,18.23323,1.037386,,,,184.7668,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),203,203,,,220.4232,184.7329,184.8006,,,203,1.037386,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,19,2012,2012-19,,,221,15.99485,0.91634,,,,184.0052,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),200,200,,,219.4802,183.9744,184.036,,,200,0.91634,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,20,2012,2012-20,,,188,-21.26615,-1.265215,,,,183.2661,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),162,162,,,218.6178,183.237,183.2953,,,162,-1.265215,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,21,2012,2012-21,,,207,-3.558044,-0.2085513,,,,182.558,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),179,179,,,217.84,182.5289,182.5872,,,179,-0.2085513,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,22,2012,2012-22,,,192,2.111397,0.1232057,,,,181.8886,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),184,184,,,217.1478,181.8581,181.9191,,,184,0.1232057,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,23,2012,2012-23,,,191,-6.264978,-0.3683043,,,,181.265,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),175,175,,,216.5398,181.2323,181.2977,,,175,-0.3683043,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,24,2012,2012-24,,,170,-10.69362,-0.6306258,,,,180.6936,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),170,170,,,216.0123,180.6581,180.7291,,,170,-0.6306258,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,25,2012,2012-25,,,180,-6.180203,-0.362315,,,,180.1802,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),174,174,,,215.5604,180.1418,180.2186,,,174,-0.362315,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,26,2012,2012-26,,,194,27.27041,1.548979,,,,179.7296,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),207,207,,,215.1788,179.6884,179.7707,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,27,2012,2012-27,,,186,8.654261,0.4986641,,,,179.3457,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),188,188,,,214.8618,179.3022,179.3893,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,28,2012,2012-28,,,185,3.968279,0.2292832,,,,179.0317,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),183,183,,,214.6044,178.9862,179.0772,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,29,2012,2012-29,,,189,-19.78964,-1.168678,,,,178.7896,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),159,159,,,214.4024,178.7428,178.8365,,,,,0,,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,30,2012,2012-30,,,159,-8.62066,-0.503251,,,,178.6207,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),170,170,,,214.2526,178.573,178.6683,,,,,0,,0.25,20,1.449226
